ntp_time,throughput,durasi
1669714813.463839,261708.0,0.11201786994934082
1669714814.418918,95764.0,0.30692100524902344
1669714815.88287,172149.0,0.17063093185424805
1669714817.302781,1452289.0,0.020250797271728516
1669714817.86501,54956.0,0.5365729331970215
1669714819.587936,1390400.0,0.021165132522583008
1669714820.648817,356248.0,0.08258295059204102
1669714821.389787,43469.0,0.6790139675140381
1669714822.660873,65280.0,0.45039916038513184
1669714823.776914,55643.0,0.530163049697876
1669714824.983788,60385.0,0.48780202865600586
1669714826.249666,135842.0,0.2178630828857422
1669714827.390492,114114.0,0.2568221092224121
1669714828.537772,57106.0,0.5155889987945557
1669714829.92559,91936.0,0.3191258907318115
1669714831.050715,48399.0,0.6057369709014893
1669714832.492258,97183.0,0.3019859790802002
1669714833.768323,2710722.0,0.010821104049682617
1669714834.562211,122317.0,0.2403099536895752
1669714835.451228,61558.0,0.4781360626220703
1669714836.580377,42069.0,0.6963319778442383
1669714837.856828,37854.0,0.7742190361022949
1669714839.287311,43599.0,0.6765129566192627
1669714840.575061,65496.0,0.4477958679199219
1669714841.690346,56250.0,0.5225780010223389
1669714843.098046,61072.0,0.4801900386810303
1669714844.322223,70598.0,0.4150271415710449
1669714845.632454,54382.0,0.5391840934753418
1669714846.842983,41549.0,0.703679084777832
1669714848.250932,54294.0,0.5409030914306641
1669714849.368142,54783.0,0.5364990234375
1669714850.558493,25746.0,1.139327049255371
1669714852.326219,81750.0,0.35889697074890137
1669714853.432731,81467.0,0.35988903045654297
1669714854.554148,64272.0,0.4566340446472168
1669714855.842726,172035.0,0.1705760955810547
1669714856.951448,95078.0,0.3084840774536133
1669714858.227536,182199.0,0.1608130931854248
1669714859.357828,139606.0,0.21033501625061035
1669714860.807749,129117.0,0.2271890640258789
1669714862.234825,1691234.0,0.017347097396850586
1669714863.668631,366272.0,0.08024096488952637
1669714864.395718,64448.0,0.4549868106842041
1669714865.51739,61249.0,0.47972702980041504
1669714866.637378,64760.0,0.4521620273590088
1669714867.756461,67908.0,0.431685209274292
1669714868.087822,23286.0,1.2689440250396729
1669714869.99823,42920.0,0.6868560314178467
1669714871.277668,53752.0,0.5486319065093994
1669714872.499902,32979.0,0.8956499099731445
1669714874.548048,402399.0,0.07351899147033691
1669714876.468664,876303.0,0.03369498252868652
1669714877.207221,26120.0,1.1294639110565186
1669714878.962413,34424.0,0.8530139923095703
1669714880.46466,44893.0,0.6533939838409424
1669714882.440098,46941.0,0.6216909885406494
1669714884.300035,117016.0,0.2501718997955322
1669714888.947964,115753.0,0.253385066986084
1669714890.695669,1318625.0,0.02229595184326172
