1659494295.130032,6774.3747391700745
1659494300.130032,6746.849802780151
1659494305.130032,6318.1353549957275
1659494310.130032,7537.670391082764
1659494315.130032,8245.11355905533
1659494320.130032,6859.66148853302
1659494325.130032,7098.018148040772
1659494330.130032,14031.144674062729
1659494335.130032,6990.95932378769
1659494340.130032,21532.49801363945
1659494345.130032,8555.18990278244
1659494350.130032,30057.000100564954
1659494355.130032,27861.405088806154
1659494360.130032,6705.028515100479
1659494365.130032,7342.793595600127
1659494370.130032,14831.274023675918
1659494375.130032,14760.81710357666
1659494380.130032,21964.86210837364
1659494385.130032,7447.944349908829
1659494390.130032,7368.340264940262
1659494395.130032,8976.67223739624
1659494400.130032,8127.031763648987
1659494405.130032,6944.941895198822
1659494410.130032,21434.625123405458
1659494415.130032,14306.227923107148
1659494420.130032,14335.755218315124
1659494425.130032,8348.316884279251
1659494430.130032,7218.412201023102
1659494435.130032,13969.439054393768
1659494440.130032,13957.867815589903
1659494445.130032,20971.798619222638
1659494450.130032,5372.548600101471
1659494455.130032,8487.033407592773
1659494460.130032,7905.837584495544
1659494465.130032,7062.716321754456
1659494470.130032,7090.896406030655
1659494475.130032,7071.634164905548
1659494480.130032,7052.745680046081
1659494485.130032,14167.216660785674
1659494490.130032,14088.300943470002
1659494495.130032,8459.00444984436
1659494500.130032,7346.740449428558
1659494505.130032,7127.522463655471
1659494510.130032,14283.464507293702
1659494515.130032,21398.20859875679
1659494520.130032,7130.675238132477
1659494525.130032,7112.542780637741
1659494530.130032,23322.121842241286
1659494535.130032,36820.583506393436
1659494540.130032,14267.255915164948
1659494545.130032,9515.509847688674
1659494550.130032,22364.629311132434
1659494555.130032,21276.198727321625
1659494560.130032,21434.694529914857
1659494565.130032,8811.554780006409
1659494570.130032,5360.660558795929
1659494575.130032,6989.652973461151
1659494580.130032,21626.165804195403
1659494585.130032,14532.396877622603
1659494590.130032,14542.539905309677
1659494595.130032,8477.914475011827
1659494600.130032,28665.488609886168
1659494605.130032,14336.053130912782
1659494610.130032,20339.9424264431
1659494615.130032,8449.020115852356
1659494620.130032,7156.636315727234
1659494625.130032,14322.075311946868
1659494630.130032,21426.693133211134
1659494635.130032,14292.581348037718
1659494640.130032,7131.6852997303
1659494645.130032,8469.775643634797
1659494650.130032,7157.281090402603
1659494655.130032,7173.877573919297
1659494660.130032,7149.618834877015
1659494665.130032,7171.358512878418
1659494670.130032,21516.531321334838
1659494675.130032,14308.521314477919
1659494680.130032,8477.120205116273
1659494685.130032,29566.697521877286
1659494690.130032,7069.744029521942
1659494695.130032,14243.664525556564
1659494700.130032,14202.86631155014
1659494705.130032,8541.397720336914
1659494710.130032,37702.559220981595
1659494715.130032,14533.998844146729
1659494720.130032,14537.522988796234
1659494725.130032,15102.821072626113
1659494730.130032,14991.916909694672
1659494735.130032,14159.400326156614
1659494740.130032,14808.855853939056
1659494745.130032,14835.869259548188
1659494750.130032,8637.19185681343
1659494755.130032,31967.767681884765
1659494760.130032,35962.1860909462
1659494765.130032,8308.560742998123
1659494770.130032,30208.199506378176
1659494775.130032,28600.98962430954
1659494780.130032,7156.770200634003
1659494785.130032,39052.052079010005
1659494790.130032,35987.36045866013
1659494795.130032,8251.389020776749
1659494800.130032,22551.931342220305
1659494805.130032,34623.65157980919
1659494810.130032,6847.883480882645
1659494815.130032,31343.520692873004
1659494820.130032,44777.53936667442
1659494825.130032,8466.89284057617
1659494830.130032,39500.5385409832
1659494835.130032,28901.801463222506
1659494840.130032,8451.690490722656
1659494845.130032,54073.421446466455
1659494850.130032,14195.9581530571
1659494855.130032,40911.227339553836
1659494860.130032,7117.068328857422
1659494865.130032,7109.23243932724
1659494870.130032,14223.625752067564
1659494875.130032,21193.24814519882
1659494880.130032,14199.706891965867
1659494885.130032,8419.301001405716
1659494890.130032,7554.281260967255
1659494895.130032,7078.15296792984
1659494900.130032,21051.763260936736
1659494905.130032,7020.870569515228
1659494910.130032,13990.229570531847
1659494915.130032,6994.218223810196
1659494920.130032,15936.306411123276
1659494925.130032,29817.40032706261
1659494930.130032,20985.796968746185
1659494935.130032,7144.353435516357
1659494940.130032,15331.354401826859
1659494945.130032,29653.99989519119
1659494950.130032,21494.78554620743
1659494955.130032,7198.195757865906
1659494960.130032,8287.584207725524
1659494965.130032,37827.32718105316
1659494970.130032,28328.864715957643
1659494975.130032,8341.85524907112
1659494980.130032,8185.7133819580085
1659494985.130032,14022.58655719757
1659494990.130032,7012.092079210281
1659494995.130032,14003.050453996657
1659495000.130032,7017.620129585266
1659495005.130032,14281.018402051926
1659495010.130032,8230.247613143922
1659495015.130032,14127.896196222304
1659495020.130032,21945.162381362916
1659495025.130032,27514.95282020569
1659495030.130032,8295.449338436127
1659495035.130032,6805.7341997146605
1659495040.130032,7168.738410377502
1659495045.130032,7316.315929603577
1659495050.130032,7359.838619232178
1659495055.130032,22133.3940908432
1659495060.130032,14714.530792188645
1659495065.130032,8144.22580871582
1659495070.130032,38660.1120405674
1659495075.130032,28056.985986471176
1659495080.130032,8099.67089138031
1659495085.130032,7453.3669506073
1659495090.130032,6937.526907968521
1659495095.130032,13824.270941686631
1659495100.130032,13717.654533576966
1659495105.130032,20648.664380407332
1659495110.130032,8147.4127956390375
1659495115.130032,7793.523237991332
1659495120.130032,21776.242789459226
1659495125.130032,20733.028574228287
1659495130.130032,13826.380568027496
1659495135.130032,14867.449844360352
1659495140.130032,45030.71679315567
1659495145.130032,13781.151541042327
1659495150.130032,22273.65708413124
1659495155.130032,29585.647683382034
1659495160.130032,20773.43315062523
1659495165.130032,8107.46324005127
1659495170.130032,12927.658424377441
1659495175.130032,20840.586993122102
1659495180.130032,13910.06093325615
1659495185.130032,6961.770658731461
1659495190.130032,6837.822800731659
1659495195.130032,8040.693499898911
1659495200.130032,7495.205173492432
1659495205.130032,6975.225810861588
1659495210.130032,6976.558474683761
1659495215.130032,13957.408838748932
1659495220.130032,6967.276545095444
1659495225.130032,6920.489789867402
1659495230.130032,6841.27473335266
1659495235.130032,7076.829046010971
1659495240.130032,8144.2602326393135
1659495245.130032,15430.02637104988
1659495250.130032,14455.471826982499
1659495255.130032,14049.508149671554
1659495260.130032,14029.084515190125
1659495265.130032,7009.211327266693
1659495270.130032,8451.324846506119
1659495275.130032,7730.407984685898
1659495280.130032,7168.654127502441
1659495285.130032,7140.214182138443
1659495290.130032,7011.8916015625
1659495295.130032,6924.553363895417
1659495300.130032,6891.497794246673
1659495305.130032,6911.246652030945
1659495310.130032,6899.106694030761
1659495315.130032,6909.4925571441645
1659495320.130032,8249.725286293029
1659495325.130032,7192.9855892181395
1659495330.130032,7207.584879827499
1659495335.130032,7216.328539276124
1659495340.130032,7214.169863510132
1659495345.130032,7222.667714500427
1659495350.130032,7155.239028167724
1659495355.130032,7194.384150123596
1659495360.130032,7180.179987621307
1659495365.130032,7191.974733209609
1659495370.130032,8244.80436015129
1659495375.130032,15181.796621894837
1659495380.130032,14383.250925445556
1659495385.130032,21702.531273794175
1659495390.130032,14466.61397266388
1659495395.130032,8266.942996692658
1659495400.130032,7042.472289085388
1659495405.130032,8079.651648712157
1659495410.130032,13803.181238222121
1659495415.130032,13772.343673849107
1659495420.130032,6855.339005279541
1659495425.130032,13755.176020336152
1659495430.130032,23714.831666898728
1659495435.130032,30865.732171297073
1659495440.130032,7067.348690986633
1659495445.130032,7011.99145989418
1659495450.130032,6899.734663295746
1659495455.130032,8257.618157958985
1659495460.130032,7899.604882240295
1659495465.130032,7434.090909004211
1659495470.130032,7181.81384563446
1659495475.130032,21482.043721818925
1659495480.130032,21387.91229953766
1659495485.130032,8293.352950572968
1659495490.130032,22600.85627684593
1659495495.130032,27364.745784378054
1659495500.130032,14574.54145207405
1659495505.130032,8194.206898975372
1659495510.130032,15022.187550067902
1659495515.130032,14705.009361028671
1659495520.130032,21809.570761728286
1659495525.130032,14551.560349845888
1659495530.130032,8465.908170175551
1659495535.130032,15425.461603927612
1659495540.130032,14491.150308704378
1659495545.130032,21728.221718978883
1659495550.130032,14473.277459192275
1659495555.130032,8477.429320335388
1659495560.130032,8066.843932914733
1659495565.130032,14363.67391309738
1659495570.130032,14364.142457008362
1659495575.130032,14329.043376731872
1659495580.130032,7171.637184143066
1659495585.130032,7160.202657651901
1659495590.130032,8500.392040014267
1659495595.130032,15338.689387893677
1659495600.130032,7241.568132400513
1659495605.130032,14425.671990680694
1659495610.130032,14387.469401788712
1659495615.130032,14441.899792957305
1659495620.130032,8518.166384124755
1659495625.130032,7554.666309833527
1659495630.130032,7181.105494308471
1659495635.130032,7139.133977794647
1659495640.130032,7102.714878988266
1659495645.130032,14179.14842453003
1659495650.130032,14306.007647609711
